"","1","2","3","4","5","6"
"202454_s_at",9.11327173694024,8.18120279291436,8.25119914288409,7.51928286618091,8.76515434170676,8.10437556835312
"203720_s_at",9.35261006195293,9.36921740792826,8.699190997797,8.46653093993652,8.45638552971689,8.38411344592194
"205767_at",9.63967843609803,10.4234969363766,8.71288471322466,8.199333935043,9.02029573253225,8.52312868393732
"238053_at",5.7940321902899,5.94761238710826,6.69215838454143,6.48999292620878,6.05515506487531,6.62542413132371
"235215_at",7.69692434045483,8.34731081131812,8.11625847721699,8.05392724520507,8.25892314114298,8.3521527395946
"202414_at",9.35965956235842,9.16765492186781,9.71191092778293,9.82182848802096,9.76311360967209,9.92757509102653
"226156_at",7.16652848010017,7.08114068244321,6.66963253809378,6.67432080379234,6.36065210489406,6.33405555211429
"235745_at",8.67885901499497,8.33460155474895,7.38796221971253,6.81545451545532,8.19951558667071,7.52226607812016
"228162_at",6.71432389269424,7.20685533854209,7.43492334958623,7.81222328015401,6.77348050141457,7.10209126711621
"205225_at",6.37581394021409,5.51274180598123,7.17608707441498,7.0256113742156,6.34154680788096,6.17264784840561
"218487_at",7.60818324002905,6.66574729450145,7.59818176624589,7.29262980407034,7.74366209422336,7.49579066536087
"205633_s_at",9.50032517527525,9.54319469802393,8.56243315339783,8.39512192686712,8.40385604469699,8.35211676558268
"33494_at",10.0866640794447,9.74062259162167,8.90801076549997,8.86273516960284,9.0979957783646,8.890118288765
"221911_at",3.57197692344392,5.2708300785248,3.14742901039838,3.10504000263816,3.32290906352177,2.92136810516381
"203349_s_at",8.36815594488585,8.61919753988522,6.36536122323345,6.26990900597692,6.0725335335111,5.83112538004053
"225764_at",7.37286709140532,7.5039387614048,8.42553405769279,8.48680478583424,8.31248014179035,8.34952239486292
"226420_at",9.15015129214426,8.60078312077054,10.4671376252933,10.4450170167182,10.7175942768909,10.6382164824262
"204503_at",8.45049294417574,8.09701210911329,7.23354760218897,7.11531337263011,7.58146896524351,7.41480596109517
"230183_at",5.96014896449936,6.67256205902256,6.83743080916681,7.13463465680506,6.07305563699579,6.74585409283905
"202013_s_at",9.97380482189327,10.0777685009813,10.7690524776199,10.7811615308305,10.5508717511525,10.7471259969304
"209692_at",6.49447212839737,5.39421975292426,7.66946845884711,7.89211993439087,8.05944169752157,7.84779525488457
"1569362_at",4.64647514437037,5.28993735451294,6.18863676320644,6.02147973691473,6.61969715790195,6.52867748368474
"203358_s_at",8.75947740615011,9.18297974757782,8.02431496547733,8.05164181494893,8.54699519769704,8.43158851040971
"203989_x_at",5.07806382260407,4.79777014153549,5.55762323134157,5.57656958036837,5.76686490393222,6.11266490309407
"213506_at",10.2026742404288,10.2350976429489,11.3938813018436,11.4563918733434,10.9281656517689,11.2162360652692
"205756_s_at",5.82686943241498,5.9867554783643,6.23043012966124,6.46427011204474,6.29945940195663,6.53542925625532
"212224_at",7.60109587359787,8.39830019297843,7.02782287915168,5.56504807519811,6.36336118410827,5.81967445358599
"203980_at",6.03719628323293,4.76636667079088,9.80982824257195,9.06543287365042,9.63527315008421,9.24088054402733
"201425_at",11.0783310684013,10.8812375617814,10.5543920458008,10.7015597205402,9.92480134414488,10.3501261570596
"242560_at",6.63514284457498,7.49388715443445,6.0934212118011,6.21436227687314,5.77013038883296,6.14336156198257
"220255_at",8.7384741890423,8.75866026105252,6.8654594070466,6.91498306527135,7.27468814617396,6.96739027692679
"201660_at",12.0464923082094,12.295975390352,11.1815255729422,11.528966604934,11.1907325323233,11.2938818839786
"202422_s_at",6.53742056823417,7.79026842773095,6.84288938481008,7.70237514062726,6.35117773801063,6.92828566790782
"203110_at",7.27450222828715,6.66759861222851,8.07331940681978,7.26045680748965,7.81742820213921,7.43399189631389
"222713_s_at",6.75701250609863,7.02700470498375,7.5109379546372,7.56726515088749,7.45261952752728,7.5936461958497
"209955_s_at",4.86843232557137,5.38409495298509,6.056686425986,7.63181133002755,5.63751805825235,6.14537572676313
"202995_s_at",5.89992135439874,5.7714546876171,6.58132428213542,6.48372159116703,5.90104238435344,5.90514095366424
"226603_at",5.76559543040546,5.88056990348299,9.07250865606958,9.19030923966444,9.43539518375096,8.90845503399527
"201579_at",11.3004705810304,11.3390983768241,12.1460916108812,11.985463980116,11.744665817942,11.7954443017164
"208153_s_at",9.48362611882177,8.70089213072446,9.92157632012085,9.66479479020296,9.83925217310414,9.91682838451213
"213100_at",8.26597603386933,8.02305342696385,7.81095961637908,7.39671053830548,7.91091921086383,7.63429104331899
"230469_at",3.95488240122234,3.37984266578927,3.87167324972321,3.6624139376834,5.93323874225732,5.875869249559
"1553787_at",4.91584416219907,4.34281659068413,5.50450384444728,6.05178391678409,5.44324754195394,5.61440546046463
"227687_at",7.88869748043369,8.46396476843738,7.15065768178567,7.72958773452643,7.5232166549101,7.6424181742304
"227395_at",7.47344934876768,8.13096079595668,8.12428127978926,8.40155857291536,8.18401152377671,8.32375729981276
"203180_at",11.8674007186236,11.7784263329119,13.5472645773192,13.6171218259237,13.6110650581078,13.5487604947967
"224735_at",8.77407328593593,8.2535960464294,10.6521933253909,10.6961157234878,10.4114862580911,10.5370569848248
"228281_at",6.21192374634307,7.22592040458162,5.14742700015966,5.57214365792163,5.47832339852285,5.04467567163221
"215717_s_at",4.49353591507226,5.1531582415932,4.62261793640738,4.48380034058114,3.99476924825612,3.69064886901745
"217640_x_at",4.23556329879722,4.51364422033375,3.51218200789723,3.53870903733342,3.66230973331184,3.546456808739
"1552326_a_at",5.47564389817781,5.33096267848125,5.37072735417776,5.41662999019649,6.02511170035885,5.9972517453559
"201843_s_at",6.65960516379986,8.37477258162529,10.0011768256457,10.6121674314848,8.45151601728965,9.27455052601918
"1553721_at",5.87814554509348,5.42501845165696,7.67221846864278,7.66029937483857,7.83595437704492,7.70960643058046
"227506_at",7.6114326857247,7.66787998888241,7.37062186481077,6.49974826939167,7.79945464273408,7.77660737509902
"205640_at",7.09991464959006,6.60139406943134,6.78031289706695,6.29164989203293,7.28025746533111,6.60779871728637
"230563_at",7.73294872651375,7.19309521793846,8.101498534584,7.97927995171978,6.92140941769862,7.02016793185138
"235016_at",10.2637298442347,10.1867469922269,11.1364794394848,10.8950603453906,10.5357881292569,10.4426362924215
"212771_at",8.80134338873355,8.71629009117783,9.34237731922503,9.14293876688536,8.41359611942409,8.54499069908579
"242239_at",6.95091536700639,6.97436209680618,6.12099713897577,6.39839277206761,6.14172360228669,5.88206381954438
"1556427_s_at",5.62947383792886,5.72725495854853,4.48496811253159,4.6494088141551,4.73442435541202,4.80320344692118
"227165_at",6.660018290924,6.44060427516096,5.82970005414142,5.63384042201171,5.71308926896587,5.62911326424431
"225129_at",8.80579293117833,8.3986570702593,7.52699008081917,8.27339770442218,7.26671610421441,7.69846894193439
"1552299_at",5.7299251582619,5.75020294922281,5.48570432921138,5.6303229490765,6.50698535549627,6.25644316692168
"223177_at",9.2141736319117,9.18109729674484,8.69466431308842,9.0314939373122,8.50532805605341,8.9513556525127
"1553726_s_at",4.29432889169279,3.80379539091783,4.28278653683955,4.44104970477282,4.56616682095416,4.28682016980317
"1553031_at",9.15973772658577,8.01516077167198,9.58015857782652,8.98128056502238,9.78125797126107,9.39577514981951
"236832_at",5.29083267247777,5.13900481745851,6.64040858086107,6.1354924432593,6.54366285475752,6.61599773524916
"237016_at",6.00358595304204,5.02438627198562,5.53788851472244,5.62904168352781,5.88933222966662,5.8883776067697
"212923_s_at",8.79661267761249,8.81781541631259,9.58171027884942,9.55719528312904,9.41084383120093,9.48742235720335
"242981_at",7.10468180561593,7.60065885316983,7.40096476889622,8.15640758185249,7.01571285571088,7.74359574392559
"214729_at",6.24638481809386,7.15270874383851,7.00594182627033,7.17664244417206,6.7549552524731,6.76219314119487
"225798_at",7.20392720526585,7.64530920758004,7.18346363903288,7.80561818693721,6.32396667077237,7.03825775110457
"239422_at",5.37066752216707,5.56934457959408,6.11355279638457,6.00019875959377,5.80601155853477,5.91126592714564
"204942_s_at",10.6304131655117,9.8780182604468,7.35439205213419,6.67627147455953,8.20843062754967,7.65316617652691
"1558487_a_at",8.40426343179248,7.89517520895718,8.6048956653138,8.94503058052174,8.3807892427118,8.68741719365983
"213546_at",8.90594159080315,8.61273897068836,9.41846937610801,9.26270551450147,9.42208874855735,9.43363552673118
"226961_at",5.86117790592892,6.07988817545066,6.54855313425868,5.885714550041,6.95169817925416,6.5481965461292
"235301_at",7.32810375344319,7.66886719508967,5.95834189435445,5.99143735294329,5.61745332207847,5.6485219137774
"226041_at",6.75701250609863,7.10886555756426,8.0759406393885,8.2226245544327,8.08601197480922,8.26643659254959
"227341_at",5.42884270813087,6.05001780513655,7.08942232944053,7.13263662634129,6.53918706657907,6.78979327712207
"229340_at",5.72478055797644,5.72363578705246,6.38114703448005,6.09271421348561,6.4925780351099,6.41215277967892
"201612_at",12.3381279599392,12.5983916263534,11.5926092479537,12.2018887348662,11.4933626054851,11.7265971800605
"226261_at",6.62899816801259,6.62271364907895,7.2798866663339,7.46519910468473,7.61912190956271,7.63636577757822
"203115_at",7.44326689019877,7.50372861506319,7.53649165209175,7.36865312313526,6.95095444423126,6.82087328476637
"204984_at",5.18635214143958,4.95370550707374,5.6872569373879,5.1531582415932,4.74759679907055,4.37924903168133
"202053_s_at",11.4949130629224,10.7761838474055,10.4012938800296,9.88162472247306,10.1452277261195,9.82052758427365
"205117_at",6.29791680969775,5.60209165385627,7.04450165158144,5.96673643965615,7.04249283978314,6.43601047067508
"204421_s_at",6.97734780486781,7.77160131226877,5.82603751763458,5.56240664872638,5.08725710191202,4.84876360834669
"205110_s_at",4.54997773210241,4.6304705139058,7.43674514974693,7.72983666191942,6.75850618085505,7.24828243315774
"238996_x_at",7.85126277488403,7.82974301651762,7.39687211844881,7.16701484809112,7.02357317889527,7.06949843521145
"226705_at",6.52123046241479,6.59189307250927,6.45520557051947,6.32937397027565,6.33103409796506,5.80845329287373
"204379_s_at",10.466604920637,9.78607001512166,9.48307831242074,10.2478049921619,9.2659880319284,9.82315631324635
"203639_s_at",5.64930346236631,6.2880226985914,5.82854218559194,6.41540178617029,5.88527302518295,6.27442062904862
"206492_at",6.03777900987491,6.55403226025212,5.76123827339785,5.61078907627249,5.38689653418343,5.82450954953268
"201540_at",10.3345401765795,10.6248278259881,7.66693450000515,8.30754608000079,6.16777328040791,6.76941048565069
"210187_at",8.08273347762709,8.39757657834202,6.95496776442898,6.98442530586846,7.80847086819219,7.6883807481073
"220026_at",13.4666491014217,13.0882625022967,12.7133132931115,11.6223916190072,13.342894117744,12.5298102727363
"231929_at",9.49631994093334,8.47878970102607,8.96376933010788,9.18807575295889,8.96857647290913,9.02165979628316
"225185_at",7.40947278336427,7.21126403601771,8.32571735869271,8.08943250633422,8.05149653221387,8.05746227051581
"206857_s_at",6.97337190731257,6.97994699468633,10.2702427482257,10.3088993602859,9.61643773230594,9.46360357250262
"225842_at",11.1563994278001,10.3470601832384,10.8045768740441,11.1034984751069,10.9332865175211,11.0779354558155
"203347_s_at",5.31544134546904,5.92563808948494,6.41916231951351,6.70502801742464,6.3350092797048,6.81796921053671
"205543_at",10.0572119780369,10.1932961437046,10.747030176196,10.8832559591269,10.5163318917124,10.8880999723405
"212490_at",6.51929532272988,6.94154928989746,7.13703118496585,7.23819527554815,7.04306568683868,7.21087077257459
"207703_at",6.01404902837715,6.80698840989332,6.31908493333713,7.00067243214651,6.07729728075928,6.22748708056285
"206005_s_at",6.23830211885509,6.04636271771395,7.15136313128561,7.41638219790927,7.19584235217451,7.53910049297212
"205594_at",5.83332112662431,4.68820698848722,6.43610702737847,7.35798770494694,5.42631375894247,7.06421262779127
"207090_x_at",5.56229495039104,6.31523516049053,6.56707743623167,6.64633076229354,6.51985332619956,6.59619523426306
"225202_at",7.47169712589881,6.877415686463,10.4872324871308,9.82557372779284,10.0573165337351,9.91321997971191
"211032_at",5.19421216842524,6.10754481571051,4.01961675093012,3.8506381582948,4.01263803075831,3.90717856737889
"202570_s_at",7.04531155018835,6.64592710035693,7.66248598385153,7.273388354367,7.11257468225919,7.18238019537514
"1555250_a_at",7.38344430464253,6.95756691913146,6.0585999376832,5.51435163864449,6.49864344672739,5.83683717940145
"226375_at",9.82941701418171,9.47285475393824,9.30842898927354,8.90789908049567,9.55304953495689,9.20069092822997
"238133_at",4.63990506864922,4.89064736751139,6.98239432836319,6.42835773841811,6.11358868657528,5.91876266037994
"204569_at",4.48992295013689,4.38093438209644,4.67597091980196,4.89910564078049,5.06276430847293,5.38916229385658
"211824_x_at",6.84638134214992,6.77859944878909,6.84053549186403,6.30434596291296,6.23331773840741,5.95963767284016
"204557_s_at",3.37007534297228,4.06551832905927,3.85187581325621,4.06729612552206,3.98712622540568,3.24902655369669
"229245_at",4.84969036060772,4.41454452937565,5.3377278986966,4.92567694954079,5.09100672974286,4.74064581252642
"204160_s_at",7.31885140842225,5.86968579271751,9.10097431617405,7.91583446321302,8.88245093578587,7.75770697101205
"228449_at",4.592456200333,4.74997935446821,5.34888065306863,5.61222269570704,5.50699203855418,5.68506285402055
"204672_s_at",5.02770419040889,5.20442334033501,6.04763886162368,6.40932237029724,4.99921027364468,4.67032006661371
"203556_at",7.25321920627548,7.74798978062811,8.25022426301716,8.0277144611829,8.24967856140266,8.20012545343007
"211383_s_at",9.72734044966284,9.42108936602707,10.0817825449508,10.2086316420891,10.053960709821,10.2038358357919
"205730_s_at",7.47060737404444,6.88154361833557,5.56518678644064,5.15635119038184,7.29904135038669,6.90445038254436
"224856_at",11.0351989919787,10.6450005275341,9.32085497733086,9.45995699456945,9.90339685779667,9.47940776490989
"205092_x_at",3.54698151012497,3.52831515614178,4.07404517612827,4.25088848339628,4.00621184343936,4.65363815851316
"204251_s_at",7.19638614965989,7.14288120469096,6.87538547914271,6.50001440150733,6.70431490941286,6.56860418180466
"210251_s_at",8.43149421067584,8.17250326365312,7.1769044005378,7.05339175455279,7.4262176533123,7.20449760373837
"202946_s_at",8.96861636800266,10.5468728020918,9.06849534759079,9.8835948117936,8.70798473432598,9.41135517934665
"202079_s_at",6.77225234230963,6.45537064038885,7.46324245251334,7.17143592015197,7.5194110211058,7.32510143717469
"230871_at",7.62808688913052,7.86945613290056,8.54156323149347,8.64777339533216,8.62147925911847,8.80455296451678
"203855_at",8.82069366169395,8.92221874655718,9.40149949973978,9.87573780591985,9.17131972740924,9.60278324693929
"230575_at",4.92650483765637,5.1531582415932,5.9800403561338,6.01347707093148,5.5764063728484,5.40365085602618
"235746_s_at",4.66113686851877,4.61426529453939,4.50441894553774,4.76771429871234,4.01541880450929,4.10969293886398
"231927_at",9.17585023075664,9.21417661436268,8.32105780903945,8.28289830621686,8.55845349045882,8.36459820370867
"212973_at",9.49471978311221,9.434358725924,8.70511160468124,8.74584256682047,8.97888452888294,8.97416551901738
"213308_at",7.4496152840041,7.02229614979717,9.04445976657433,8.32751260698444,8.55636848944228,8.18092109918847
"204602_at",6.17745339800106,5.82112613805972,8.85314008686551,8.19197261219822,8.28140172672544,8.55029078970668
"236887_at",4.4520563778652,5.1598425001533,4.36087819527122,4.55223015518697,4.70190868097725,5.49488530612767
"228824_s_at",10.7018775174546,10.0201952850127,9.9448437876892,9.17931616467227,9.53558478039412,9.04567272716748
"221216_s_at",7.20449760373837,7.63101342096009,7.03468989942587,7.51278128010502,6.57229372418049,6.80985511666958
"1553613_s_at",8.2204723305561,7.19969470383378,10.194728521477,9.3224552892511,10.3485768222768,9.59731069472903
"206307_s_at",9.09144756232303,9.89197709330066,9.97057445996775,9.82865349978518,9.19571283875644,9.40815675364809
"210052_s_at",6.96838648631589,7.49888425950904,5.19206359447715,6.01473158451329,5.17997347364726,5.43138485646412
"212503_s_at",5.79496837359691,6.00449486692646,6.71610767832497,6.72234327060909,6.45893081874101,6.98476950249511
"229287_at",6.84162611927613,7.00308631941342,8.02879682006782,8.23259199783786,7.79036898025063,7.89667314668445
"239413_at",7.28698011471874,7.42743267695261,7.87034300881891,7.92744834202085,7.82574383205223,7.94585956616157
"210652_s_at",7.66127985653536,7.64295845766199,7.25404744214573,6.41610862356974,7.46033417227882,6.65027253805529
"243409_at",6.12954115027923,5.87947772569396,6.49711230008631,6.65521268361171,6.6398762850808,6.47128381630299
"1555989_at",8.77251349003248,8.15628891869119,7.71553505872532,7.32648004712558,5.56326883180892,5.72731217385749
"212572_at",10.0737787396635,10.5975450384069,11.1271293228012,11.1102070440269,10.950507862282,11.0779910260442
"208798_x_at",10.9769113751369,11.4124665899969,10.3336136223971,10.6230154606554,10.5186234517594,10.6758272238411
"212627_s_at",10.9979171249596,11.1824424640482,10.404423995938,10.2229466730314,10.4874816562912,10.4876641032469
"1554052_at",9.28793207274115,9.4612498313755,8.9008441154298,8.73214191819734,9.01750339615427,8.34926987013273
"200906_s_at",8.91878167886351,9.39918880014193,10.0699467728192,10.0482901489141,10.1170435891728,10.3138686476169
"227112_at",10.6373727926632,10.4009687946803,11.0584637505882,10.9070101751419,11.0720980390667,10.9909419128656
"235789_at",5.21136093647547,4.97889629343691,5.70644978811157,5.2817331303496,5.64059075003879,5.0536871136099
"233025_at",5.16737243637218,5.534990616194,4.37025081241769,5.52241040786131,4.59961053895779,4.69760189720616
"206912_at",8.71244596180621,9.07107590262067,7.60413602544515,8.36289733030185,7.90037695053632,8.43049366071076
"213107_at",6.95180345269955,6.18286376937889,7.47386042108367,8.33765288241305,7.47903122185795,7.83178741693746
"204411_at",6.21557721552599,6.50831489054577,5.72423609081769,5.25804531343143,5.75419963339537,5.58085530467278
"204742_s_at",5.09859449427146,5.139192034675,5.61513891893354,5.71695556299152,5.73529350425273,6.0081089468872
"238449_at",7.01015305411481,6.30874952834757,6.47663975769762,6.79973253148248,6.04371059467612,6.69469318852229
"202580_x_at",6.36699375560273,6.64963064854133,5.18565648339281,5.21917061804935,4.93164210957404,4.94883404163695
"212570_at",8.57655198148371,8.15303242643684,10.4815396035745,9.58199045887951,10.010284463281,9.32595112980902
"204576_s_at",8.91454710620039,9.14702492174237,8.26917419811493,8.86195369743124,8.70206646696595,8.84641543955373
"208913_at",6.56109658586201,6.76470846150724,7.81053732636941,7.97019674327834,7.87442289436012,8.12772523260156
"1556186_s_at",8.51099821217195,8.53694771697647,8.12063091502151,8.25656637969374,7.72711756848934,7.92220995547838
"213118_at",7.60109587359786,9.07011151306068,8.21927292126191,9.44909375483769,7.58495601353284,8.6826496333789
"209306_s_at",8.87192887436392,8.59463421757993,9.33128297170192,9.23561247780043,9.12151404332342,9.2796314967981
"212946_at",9.48076922873385,9.57703978123853,9.9120206055052,10.2096352088963,9.92717917516501,10.2067401739649
"202723_s_at",8.34876402112596,7.51699269755757,9.25859823464178,8.34825876197182,9.1495498239902,8.80841602489263
"215606_s_at",7.32935518765712,6.86506972893516,7.49245088208845,7.33003134259473,6.5482123640693,6.33183374811934
"214734_at",8.75882279184115,8.34942541368865,7.08373261777662,6.66758907089073,7.52956964686686,6.97123788406101
"227536_at",9.31248778147018,9.54675261698794,9.80058685857401,9.79994395653141,9.09156281699024,9.16509248777487
"226576_at",7.35443190753718,7.43660001191232,8.17755750507335,6.87946328104576,8.27811762388843,7.68062601985813
"225878_at",11.1523718335238,11.0190736945294,10.6268912239332,10.2686673860506,10.7205228629157,10.4800750080576
"212899_at",9.43252620282957,8.59549429654164,9.30109788940633,9.09645772609609,9.51422546187145,9.51194249448015
"201272_at",11.1516685265885,11.146784349403,10.6786885941445,10.2739809754947,10.5455910643353,10.2703388187917
"1564511_a_at",4.51995857195713,4.24548787751825,4.85049635942573,4.16183212840389,4.71718163698046,4.87474349874709
"230779_at",5.88016468579061,5.65455047324001,6.5982015828513,6.64382025736238,6.26018903105136,6.38394328004563
"213304_at",8.41999089160761,8.24903339315592,8.85379788617016,8.81229198187086,9.03695591625084,8.88663034894294
"214070_s_at",9.75848831995141,7.97723687938936,8.34504029258941,7.17983800174195,9.44458178568465,8.60606887704739
"206710_s_at",7.43949606440219,7.29534153713203,3.57991478736988,3.68885621089435,3.58020972304854,3.76725142911117
"237725_x_at",6.33659305644557,7.02782287915168,6.9335906741682,7.32612256601295,6.91578783178489,7.26358985043332
"212200_at",9.22478749926135,9.48894141232451,10.0960463287275,10.0344162554029,9.96425373219272,9.92103426242334
"212853_at",8.84252945648661,9.24002528014431,9.60544826647453,9.58372464130014,9.23547621682004,9.2060026332524
"226795_at",8.26942062264655,8.90316790858689,8.93586599114888,8.97331118921752,8.82714662508123,8.88302280019825
"213056_at",9.96457068153887,10.3203193452364,9.80937771956016,10.8019043270102,10.0629601370198,10.6074303136464
"213666_at",6.61173866944112,6.53536448024293,6.04454655005986,5.87869175532675,5.64496602615869,5.93151453533409
"212956_at",9.92490765959025,10.95307545889,10.5848588471862,11.4127807329311,10.2384921062043,10.804619991939
"227031_at",7.75056974526174,8.12901933713639,8.29818528386511,8.51316890230134,8.21907256687618,8.50180682771593
"209713_s_at",8.23438227324435,8.44360312152212,8.88896718914331,9.12954443676661,8.5152980536604,8.54965024179127
"212510_at",11.2172900485585,10.2148805586779,10.9414007602186,10.486785064553,11.350567516452,10.8637912181068
"212274_at",10.7030318821007,9.90758481812261,9.28009295420579,9.09449775665873,9.2006856494528,8.87274315235791
"212675_s_at",8.2776648616772,7.89654877165558,8.66166673677981,8.47823165432949,8.64085493327253,8.82652459512382
"209568_s_at",6.37474374722061,6.58597193642544,6.67826460111185,7.54286303941918,6.8604009883778,7.15873413681145
"212646_at",8.30528894209168,8.38056947522677,9.53397167922876,8.95655551877331,9.25315583718921,9.08871394121867
"227199_at",9.11369531649398,9.02312726143011,8.76512155590284,8.82136101376908,8.20628487224158,8.39640448936401
"224675_at",11.586979875064,11.2724342197414,11.822866361637,12.0081843006492,11.9120682283117,11.9469644298748
"212134_at",6.47862200602893,6.16998227871537,6.95391536747837,6.82857019081253,6.63022290086601,6.8015121917059
"1565833_at",6.22292049944384,6.14881626968445,5.21411338911876,5.74445317219452,5.25352190721577,5.46700597420044
"213249_at",4.947361380425,5.00155475234719,6.19339461834968,5.96042888885374,5.43197208849905,5.47598712664904
"212220_at",6.80458744977931,7.35682179416384,8.48737735230229,8.19492226881898,7.84511431325659,7.54880867105547
"212056_at",9.41604813167652,9.23443368167825,8.56902502198632,8.51264071886905,8.61099705547018,8.37553856838682
"1564064_a_at",9.82076858140482,9.41103805608894,9.23836166025367,8.99164176682704,9.64787049459306,9.26403393076108
"212350_at",6.89537540808344,7.22312467499754,8.64128733947399,8.39559452695972,8.2193963048846,8.13313078991879
"212611_at",10.0213506759998,9.33220499613768,10.3572048008004,9.94009858360535,10.5385036033114,9.83425972214106
"209441_at",6.38291147078579,6.07296550254796,6.84859971199307,6.88759784586239,6.14342469878797,6.34404383445579
"242774_at",7.37950751918412,7.56345673959134,8.3604302236334,8.34063595906128,7.61342715096642,7.78241248361272
"203264_s_at",7.2192042375318,7.13293074639527,6.78126149565496,7.01537161112098,6.50615263084096,6.62551853710207
"212314_at",9.85018971851234,10.1047308957421,11.1381800202442,10.9996886418964,10.7004972077016,10.7047249628654
"213222_at",5.47627289642333,5.3738975872501,6.35754965975444,6.89726383578962,6.26857775513508,6.90623389946747
"209760_at",6.56370059699001,7.28221289332678,7.40118369422646,7.97664615862284,7.46651817545915,8.0002633395545
"213035_at",8.93761515440998,8.93857734860254,8.19222311418327,8.11611469513252,8.18986861085445,8.03714236443263
"213984_at",6.4075696295547,7.29455165836011,5.81759826918592,5.71828338326034,5.44881312658971,5.47554713462817
"212563_at",7.23953552823292,7.9212199818099,6.90016563344795,6.59790494538919,6.72059859296906,6.97121893313866
"230875_s_at",8.02240115816183,8.57048454504985,8.65173332693147,9.0010080597822,8.70445901953568,8.90073870427274
"216563_at",3.96759997868555,4.4854498882879,4.57261579034266,4.73781673830631,4.66642629877644,4.77648175027363
"213478_at",9.20576884546631,9.17670606350452,8.52218693094119,8.63054699086538,8.61210639345325,8.81440336972106
"213358_at",8.88211054404902,8.78854675802763,8.09166935824655,8.45834753700571,7.814654928401,8.24551696626095
"212561_at",8.37599071181086,8.35898437683606,8.29208389972951,8.80671044448706,7.56744475511339,8.01549404263204
"213268_at",4.52817786195437,5.42393170999891,5.68287820620434,5.76638644661022,4.8616404754223,5.25232481635213
"203253_s_at",8.35913348611838,8.61515342261765,8.85623181155652,9.15698449817346,8.81809409367042,9.26301523931297
"212026_s_at",7.12231878067461,7.3118962660693,7.06692518267572,6.74361198772706,6.43760816522703,6.42787444048626
"228268_at",7.65239024332758,4.37730055723749,9.53612830842529,7.25101664719957,7.00741023712186,5.5872416377563
"212763_at",8.37408071837013,9.36180226340475,8.39607476908029,8.15894687073317,7.90086106640941,7.62326889543376
"1557165_s_at",7.56722627036263,7.30976735166512,6.73541287651308,6.65697221168886,7.58582677911991,7.15102043678817
"204500_s_at",9.16056762624005,9.88449641660477,7.9656209096197,8.2163575202299,7.92651504817194,8.19939156180122
"206263_at",6.83068416948854,6.10381376932928,7.87379401632472,7.92080429203345,7.75788032592119,7.55671598566109
"212653_s_at",11.3155086937506,10.9971109705433,12.1015096176532,11.4823176754599,11.735350377145,11.3924555470429
"202962_at",9.88071737095016,8.95670558919015,9.2846139501849,8.5735566532682,9.70813334931531,9.11415933618401
"215558_at",4.82002636462012,4.43927114981705,4.27833178472355,4.37701966704691,5.03897462163686,5.61637831332459
"213435_at",5.39046270488622,5.91107346489385,5.85291978326561,6.37343652378665,6.34501658553988,6.14413711263897
"212947_at",7.15993818686829,7.0578703087953,6.46143655243354,6.3893181294517,7.10549966334074,6.77249078415518
"213920_at",4.44290787103131,4.57230385215704,7.57863043335559,6.76795563408608,6.82562712553964,6.72962586241452
"1560020_at",5.08720008449061,5.43856294521034,5.75743014503403,5.7508796847325,5.70916397120239,5.46778584346284
"215245_x_at",9.08316798148802,9.45394197850332,9.66743688926271,9.72691489304824,9.69255951024271,9.80638232784328
"202342_s_at",7.06959278048081,6.67204569823538,8.98216496676026,8.94493401785547,8.97921003697772,8.9652963974614
"213959_s_at",4.77266906335062,5.00715317987946,5.265149875375,5.23148065023668,5.52159052291174,5.59126942451801
"213236_at",9.89043608398266,8.53370829348968,7.7624432188502,6.8504009464656,8.53900111941912,7.73162680639975
"212752_at",9.11842717634917,9.54017313084711,9.98545135349927,10.4107107195131,9.64997800432615,9.77280052779405
"212792_at",7.12231878067461,7.43276188407314,8.4609526152739,8.91439593396778,7.96983595826995,8.41472472421143
"231249_at",6.14520272978304,5.95348094648175,6.33972786800921,6.22150881984615,6.65518990541975,6.58881658774345
"212730_at",6.44130968103409,6.54147793659068,6.02007424618048,5.64868306651497,5.97164077212661,5.75808846874306
"212660_at",8.26494502542826,8.37574340694039,8.04544478229299,8.69382245203106,8.55932814655779,8.75715938879376
"244070_at",4.60010489720554,4.6329984854355,4.50685360985427,4.32759693089995,4.49209642988535,3.68499894079926
"232874_at",6.67686722324841,5.88150491888919,5.86886730185377,5.53607709589672,5.31624699324209,5.03178794060284
"212464_s_at",5.64329465107545,5.67500292951571,11.3057689683543,10.2246251429647,10.9049602863841,10.3429285475323
"212775_at",5.67903419989284,5.67597525009769,7.05352447288896,6.82129863191579,6.82342048573666,6.85869781806221
"213424_at",5.77926831822793,6.42972802380777,5.99482935712904,6.09290728049899,5.0278024246097,5.31525538079033
"212428_at",10.819389149847,11.0544195437937,10.2955503399418,10.151165552614,10.2312149183009,10.2052627212851
"226426_at",8.33224682259273,8.19131885466592,8.85348034500952,8.89960970075892,8.59740384822729,8.75001668206051
"212949_at",5.54715679411373,5.6185956345609,4.75382361559235,4.72396998825253,4.64998981964322,4.49089469571572
"218608_at",7.28398488961364,6.80190650217234,7.68440111521614,6.77846798437808,7.78894708377919,7.4597858648394
"214507_s_at",8.23813548303768,8.44784471371005,7.53759236863434,7.55715843308026,7.70392653162098,7.58287202554352
